05-05-2015,0.7533
05-05-2015,-0.5424
05-05-2015,-0.6597
05-05-2015,-0.5719
05-05-2015,-0.1027
05-05-2015,0
05-05-2015,0.6597
05-05-2015,0.3818
05-05-2015,0.4215
05-05-2015,0
05-05-2015,0
05-05-2015,0.3612
05-05-2015,0
05-05-2015,0.743
05-05-2015,0
05-05-2015,0
05-05-2015,0.4939
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0.4215
05-05-2015,-0.3182
05-05-2015,-0.5719
05-05-2015,-0.296
05-05-2015,0.3612
05-05-2015,0
05-05-2015,0
05-05-2015,0.765
05-05-2015,0.4215
05-05-2015,0.3612
05-05-2015,-0.7717
05-05-2015,0
05-05-2015,0
05-05-2015,0.0772
05-05-2015,0
05-05-2015,0
05-05-2015,0.4404
05-05-2015,-0.4404
05-05-2015,0.0772
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0
05-05-2015,0.8402
05-05-2015,0
05-05-2015,-0.4404
05-05-2015,0
05-05-2015,0
05-05-2015,0
07-05-2015,0.8555
20-05-2015,0
12-06-2015,0.6808
12-06-2015,0
12-06-2015,0
12-06-2015,0.6908
12-06-2015,0.6369
12-06-2015,0
12-06-2015,0.5719
12-06-2015,0
12-06-2015,0.3612
12-06-2015,-0.4588
12-06-2015,0.3612
15-06-2015,0.5859
16-06-2015,0.5859
16-06-2015,0.5859
26-06-2015,-0.1531
03-07-2015,0.5859
03-07-2015,-0.2732
04-07-2015,0
04-07-2015,0.6597
04-07-2015,0
04-07-2015,0
04-07-2015,0
04-07-2015,0
04-07-2015,0
04-07-2015,-0.4939
04-07-2015,0.128
04-07-2015,0
04-07-2015,0
04-07-2015,-0.7579
04-07-2015,-0.4404
04-07-2015,0.7096
04-07-2015,0
04-07-2015,0
04-07-2015,0.3182
04-07-2015,0
04-07-2015,0
04-07-2015,0
06-07-2015,0
09-07-2015,-0.6808
09-07-2015,0
09-07-2015,0.3818
09-07-2015,0.2732
09-07-2015,0
09-07-2015,-0.1027
09-07-2015,0.0516
09-07-2015,0.6249
09-07-2015,0
09-07-2015,0.3612
09-07-2015,0.2263
09-07-2015,0.296
09-07-2015,0.3818
09-07-2015,0
09-07-2015,0
09-07-2015,0.4019
09-07-2015,0
09-07-2015,-0.4767
09-07-2015,0.4005
09-07-2015,0
09-07-2015,0.3818
09-07-2015,0.4215
09-07-2015,-0.6486
09-07-2015,0.4939
09-07-2015,-0.4215
09-07-2015,0
09-07-2015,0
09-07-2015,0.4019
09-07-2015,0.2023
09-07-2015,0.5106
09-07-2015,-0.2263
09-07-2015,0.6486
09-07-2015,0
09-07-2015,0
09-07-2015,0
09-07-2015,0.4215
09-07-2015,0.1531
09-07-2015,0.7096
09-07-2015,-0.4404
09-07-2015,0.7003
09-07-2015,0.6249
09-07-2015,-0.4404
09-07-2015,0.6249
09-07-2015,0
09-07-2015,0.6808
09-07-2015,-0.1531
09-07-2015,-0.0772
09-07-2015,0.4215
09-07-2015,0
09-07-2015,0.3182
09-07-2015,0.0772
09-07-2015,-0.5994
09-07-2015,-0.4019
09-07-2015,0
09-07-2015,0
09-07-2015,0.1779
09-07-2015,0.4019
09-07-2015,0
09-07-2015,0.1119
09-07-2015,-0.3182
09-07-2015,0.5574
09-07-2015,0.4215
09-07-2015,0
09-07-2015,0.34
09-07-2015,0.2732
09-07-2015,0.2732
09-07-2015,0.0772
09-07-2015,0.5588
09-07-2015,0.6369
09-07-2015,0.2263
09-07-2015,-0.5574
09-07-2015,0.6369
09-07-2015,0.6597
09-07-2015,0
09-07-2015,-0.2023
09-07-2015,0.6124
09-07-2015,0.1027
09-07-2015,0.5719
09-07-2015,0.9062
09-07-2015,0.4588
09-07-2015,0.5267
09-07-2015,0.34
09-07-2015,0.8779
09-07-2015,-0.0516
09-07-2015,0.765
09-07-2015,0.8402
09-07-2015,0.3818
09-07-2015,0
09-07-2015,0
09-07-2015,-0.2732
09-07-2015,0.0772
09-07-2015,-0.1027
09-07-2015,0.3612
09-07-2015,0.4767
09-07-2015,0.5267
09-07-2015,0.3818
09-07-2015,-0.6597
09-07-2015,0.7906
09-07-2015,0
09-07-2015,0.4767
09-07-2015,0
09-07-2015,0.5267
09-07-2015,0
09-07-2015,0.6249
09-07-2015,-0.4588
09-07-2015,0.3612
09-07-2015,0.5859
09-07-2015,0
09-07-2015,0.1027
09-07-2015,0.3612
09-07-2015,0.7003
09-07-2015,0
09-07-2015,0
09-07-2015,0.7184
09-07-2015,0
09-07-2015,-0.4767
09-07-2015,0.2263
09-07-2015,-0.6369
09-07-2015,0
09-07-2015,-0.296
09-07-2015,0.128
09-07-2015,0
09-07-2015,-0.7713
09-07-2015,0
09-07-2015,0
09-07-2015,0.1459
09-07-2015,-0.6369
09-07-2015,0.4939
09-07-2015,0
09-07-2015,-0.1779
09-07-2015,0.8658
09-07-2015,-0.8225
09-07-2015,0
09-07-2015,0.4019
09-07-2015,0.4215
09-07-2015,-0.3182
09-07-2015,0.7003
09-07-2015,-0.2062
09-07-2015,0.5719
09-07-2015,0.7351
09-07-2015,0.8658
09-07-2015,0.6908
09-07-2015,0
09-07-2015,0.5994
09-07-2015,0.7506
09-07-2015,0
09-07-2015,-0.0516
09-07-2015,0.5267
09-07-2015,-0.0258
09-07-2015,0.5267
09-07-2015,0.7003
09-07-2015,0
09-07-2015,0.2263
09-07-2015,0
09-07-2015,-0.0258
09-07-2015,-0.5423
09-07-2015,0.3182
09-07-2015,0.25
09-07-2015,0.6705
09-07-2015,0.3818
09-07-2015,0.6124
09-07-2015,0.5994
09-07-2015,0.5267
09-07-2015,0.128
09-07-2015,0
09-07-2015,0.4767
09-07-2015,0.25
09-07-2015,0
09-07-2015,0.4404
09-07-2015,0.2023
09-07-2015,0.3182
09-07-2015,0.3612
09-07-2015,0
09-07-2015,-0.5106
09-07-2015,0.5859
09-07-2015,0.4019
09-07-2015,0.128
09-07-2015,0.1027
09-07-2015,-0.3182
09-07-2015,0
09-07-2015,-0.6249
09-07-2015,-0.1531
09-07-2015,-0.3182
09-07-2015,0.5994
09-07-2015,0.8402
09-07-2015,-0.0258
09-07-2015,0
09-07-2015,0.4215
09-07-2015,0.6369
09-07-2015,0.6808
09-07-2015,0.34
09-07-2015,0.3818
09-07-2015,0.5106
09-07-2015,0.5106
09-07-2015,-0.4404
09-07-2015,0.5719
09-07-2015,0.0258
09-07-2015,0
09-07-2015,0.7783
09-07-2015,0.5859
09-07-2015,0
09-07-2015,0
09-07-2015,0.6249
09-07-2015,-0.25
09-07-2015,0.4019
09-07-2015,0
09-07-2015,0.2023
09-07-2015,0.5106
09-07-2015,0
09-07-2015,0
09-07-2015,0
09-07-2015,0.3818
09-07-2015,0.4019
09-07-2015,0
09-07-2015,0.6224
09-07-2015,0.3818
09-07-2015,0.4019
09-07-2015,0.0258
09-07-2015,0.4019
09-07-2015,0.4404
09-07-2015,0.2263
09-07-2015,0.6808
09-07-2015,0.6705
09-07-2015,0.3182
09-07-2015,0.3612
09-07-2015,0.5719
09-07-2015,0.5106
09-07-2015,0.5106
09-07-2015,0.128
09-07-2015,-0.2023
09-07-2015,-0.2263
09-07-2015,0.4588
